repository,file,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/ghidra,Ghidra\Framework\Docking\src\main\java\docking\widgets\dialogs\NumberRangeInputDialog.java,3,3,260,12,272,1229,467
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\screen\java\ghidra\app\plugin\core\debug\gui\memory\DebuggerMemoryBytesPluginScreenShots.java,5,2,144,25,169,1338,351
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\AbstractProgramNameSwitchingAction.java,4,3,111,15,126,1124,564
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\CloseProgramAction.java,4,3,62,5,67,441,1247
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\ProgramOptionsAction.java,3,2,56,4,60,441,1247
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\SaveAsProgramAction.java,4,2,60,6,66,508,1180
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\SaveProgramAction.java,4,3,73,7,80,441,1247
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\art\ArtImageSectionsFactory.java,4,3,82,24,106,1022,663
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\art\android12\ArtHeader_12.java,2,2,54,54,108,323,1362
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\art\android12\ImageSections_12.java,2,2,115,5,120,321,1363
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\dex\analyzer\DexHeaderFragmentManager.java,3,3,156,4,160,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\OatHeader_12.java,2,1,134,0,134,216,1468
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\bundle\EmptyOatBundle.java,1,1,67,0,67,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\bundle\FullOatBundle.java,5,4,349,29,378,1346,339
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\bundle\OatBundle.java,2,2,83,3,86,1305,379
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\bundle\OatBundleFactory.java,1,1,35,0,35,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass.java,3,2,168,20,188,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassFactory.java,4,2,83,20,103,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum.java,1,1,24,0,24,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_11_12.java,1,1,81,0,81,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_Invalid.java,1,1,44,0,44,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_K.java,2,2,75,1,76,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_L_M_N.java,2,2,93,9,102,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_O.java,2,2,78,1,79,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_O_M2.java,2,2,79,1,80,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassStatusEnum_P_10.java,1,1,81,0,81,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClassType.java,2,2,30,5,35,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Android10.java,1,1,16,24,40,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Android11.java,1,1,47,0,47,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Android12.java,1,1,142,0,142,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_KitKat.java,2,2,58,1,59,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Lollipop.java,3,3,133,7,140,1305,380
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Marshmallow.java,2,2,48,1,49,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Nougat.java,2,2,48,1,49,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Oreo.java,2,2,48,1,49,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_OreoM2.java,2,2,48,1,49,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatclass\OatClass_Pie.java,2,2,47,1,48,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile.java,1,1,3,3,6,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFileFactory.java,4,2,42,44,86,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFileUtilities.java,2,2,22,13,35,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Android10.java,1,1,6,7,13,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Android11.java,1,1,6,7,13,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Android12.java,1,1,226,0,226,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_KitKat.java,3,3,25,148,173,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Lollipop.java,2,2,4,5,9,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Marshmallow.java,2,2,4,5,9,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Nougat.java,3,3,10,9,19,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Oreo.java,2,2,19,19,38,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_OreoM2.java,3,3,11,16,27,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatdexfile\OatDexFile_Pie.java,3,3,27,22,49,545,1139
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatmethod\OatMethodOffsets.java,2,2,28,14,42,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatmethod\OatMethodOffsetsFactory.java,2,2,12,11,23,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatmethod\OatMethodOffsets_KitKat.java,2,2,2,4,6,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\oatmethod\OatMethodOffsets_Lollipop.java,2,2,2,4,6,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader.java,1,1,2,2,4,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeaderFactory.java,4,2,50,37,87,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_Android10.java,1,1,2,4,6,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_Android12.java,2,2,60,1,61,321,1363
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_Lollipop.java,3,3,7,7,14,1305,380
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_LollipopMR1.java,3,3,12,9,21,1305,380
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_Nougat.java,3,3,9,8,17,1305,380
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\OatQuickMethodHeader_Oreo.java,3,3,13,10,23,1305,380
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\quickmethod\QuickMethodFrameInfo.java,2,2,24,13,37,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable.java,2,2,4,3,7,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTableEntry.java,2,2,33,21,54,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTableEntry_Android10.java,1,1,60,0,60,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTableFactory.java,4,2,71,16,87,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Android10.java,1,1,33,21,54,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Android11.java,1,1,47,0,47,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Android12.java,1,1,46,0,46,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Nougat.java,2,2,81,1,82,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Oreo.java,2,2,26,18,44,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\oat\tlt\TypeLookupTable_Pie.java,2,2,28,19,47,324,1361
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\vdex\android12\VdexHeader_12.java,2,2,205,1,206,321,1363
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\vdex\android12\VdexSectionHeader_12.java,2,2,67,1,68,321,1363
NationalSecurityAgency/ghidra,Ghidra\Features\FileFormats\src\main\java\ghidra\file\formats\android\vdex\android12\VdexSection_12.java,1,1,28,0,28,0,1685
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainImport.java,1,1,144,0,144,0,1684
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedFixupHeader.java,4,2,140,140,280,596,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedFixupsCommand.java,12,2,293,105,398,862,822
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedImports.java,3,2,129,39,168,163,1520
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedStartsInImage.java,4,2,102,20,122,484,1200
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedStartsInSegment.java,4,2,124,124,248,596,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\FileSetEntryCommand.java,5,2,198,91,289,596,1088
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\dyld\DyldCacheMappingAndSlideInfo.java,8,2,227,12,239,1326,357
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\dyld\DyldCacheSlideInfo4.java,10,3,404,166,570,1290,394
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\dyld\DyldChainedPtr.java,10,4,576,229,805,883,801
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\macho\commands\DyldChainedImport.java,3,2,26,36,62,304,1380
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\progmgr\AbstractUndoRedoAction.java,5,5,266,25,291,587,1096
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\CTokenHighlightMatcher.java,1,1,45,0,45,0,1673
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\DecompilerHighlightService.java,2,1,98,7,105,1216,456
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\DecompilerHighlighter.java,1,1,49,0,49,0,1673
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\component\ClangDecompilerHighlighter.java,4,2,209,17,226,1216,456
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\component\ColorProvider.java,1,1,8,3,11,0,1673
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\component\NameTokenMatcher.java,2,1,49,0,49,948,725
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\main\java\ghidra\app\decompiler\component\TokenKey.java,2,1,131,29,160,1216,456
NationalSecurityAgency/ghidra,Ghidra\Features\Decompiler\src\test.slow\java\ghidra\app\decompiler\component\DecompilerClangTest.java,12,4,1506,247,1753,1624,49
NationalSecurityAgency/ghidra,Ghidra\Features\Base\ghidra_scripts\DWARFSetExternalDebugFilesLocationPrescript.java,3,1,64,8,72,1421,250
NationalSecurityAgency/ghidra,Ghidra\Features\Base\ghidra_scripts\ExtractELFDebugFilesScript.java,2,2,121,2,123,531,1139
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\BuildIdSearchLocation.java,1,1,97,0,97,0,1671
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\DWARFExternalDebugFilesPlugin.java,2,2,134,2,136,444,1226
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\ExternalDebugFilesService.java,2,2,79,1,80,531,1139
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\ExternalDebugInfo.java,5,2,132,19,151,576,1094
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\LocalDirectorySearchLocation.java,2,1,148,5,153,0,1670
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\SameDirSearchLocation.java,2,1,99,0,99,0,1670
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\SearchLocation.java,1,1,54,0,54,0,1671
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\SearchLocationCreatorContext.java,1,1,52,0,52,0,1671
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\external\SearchLocationRegistry.java,1,1,112,0,112,0,1671
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\util\bin\format\dwarf4\next\sectionprovider\ExternalDebugFileSectionProvider.java,3,1,148,6,154,808,863
NationalSecurityAgency/ghidra,Ghidra\Features\Base\src\main\java\ghidra\app\plugin\core\codebrowser\CodeBrowserSelectionPlugin.java,19,6,420,146,566,1572,98
NationalSecurityAgency/ghidra,Ghidra\Features\VersionTracking\src\main\java\ghidra\feature\vt\gui\plugin\VTTaskMonitor.java,1,1,50,0,50,0,1668
NationalSecurityAgency/ghidra,Ghidra\Features\VersionTracking\src\main\java\ghidra\feature\vt\gui\actions\AutoVersionTrackingTask.java,15,5,1352,787,2139,1638,29
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\CompareResult.java,1,1,78,0,78,0,1664
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\PatchStep.java,12,1,531,61,592,1241,422
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\Sequence.java,10,1,569,40,609,1487,176
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\Step.java,9,1,229,28,257,1312,351
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\TickStep.java,7,2,231,148,379,1241,422
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\model\time\schedule\TraceSchedule.java,18,1,1076,91,1167,1487,176
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\test\java\ghidra\trace\model\time\schedule\TraceScheduleTest.java,11,2,328,302,630,1312,351
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\database\program\AbstractDBTraceProgramViewMemoryBlock.java,4,2,99,175,274,813,850
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\database\program\DBTraceProgramViewMemoryRegionBlock.java,5,2,211,31,242,1196,467
NationalSecurityAgency/ghidra,Ghidra\Debug\Framework-TraceModeling\src\main\java\ghidra\trace\database\program\DBTraceProgramViewMemorySpaceBlock.java,3,2,151,10,161,834,828
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\gui\AbstractDebuggerMapProposalDialog.java,4,2,20,8,28,1568,94
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\gui\DebuggerBlockChooserDialog.java,7,3,77,41,118,1610,52
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\gui\memory\DebuggerRegionMapProposalDialog.java,7,1,268,43,311,1610,52
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\service\modules\AbstractMapEntry.java,3,1,111,4,115,1196,467
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\service\modules\AbstractMapProposal.java,4,1,163,5,168,1196,467
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\service\modules\DebuggerStaticMappingProposals.java,7,1,384,104,488,1196,467
NationalSecurityAgency/ghidra,Ghidra\Debug\Debugger\src\main\java\ghidra\app\plugin\core\debug\service\modules\DefaultModuleMapProposal.java,11,2,317,60,377,1568,94
