repository,file,n_semgrep,n_codeql,has_security_risk,sonar_ncloc,sonar_lines,sonar_functions,sonar_classes,sonar_statements,sonar_complexity,sonar_cognitive_complexity,sonar_duplicated_lines,sonar_duplicated_lines_density,sonar_duplicated_blocks,sonar_comment_lines,sonar_comment_lines_density,sonar_code_smells,sonar_sqale_index,sonar_sqale_debt_ratio,sonar_violations,sonar_blocker_violations,sonar_critical_violations,sonar_major_violations,sonar_minor_violations,wmc,dit,noc,cbo,rfc,lcom,lcom_star,num_methods,num_static_methods,num_fields,num_static_fields,tcc,lcc,num_classes,commits,distinct_authors,lines_added,lines_removed,churn,file_age_days,days_since_change
NationalSecurityAgency/ghidra,Ghidra/Features/Recognizers/src/main/java/ghidra/app/util/recognizer/StuffIt1Recognizer.java,0,0,0,23.0,42.0,3.0,1.0,6.0,8.0,4.0,21.0,50.0,1.0,0.0,0.0,1.0,5.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,47.0,6.0,53.0,2255.0,382.0
NationalSecurityAgency/ghidra,Ghidra/Features/Recognizers/src/main/java/ghidra/app/util/recognizer/StuffIt5Recognizer.java,0,0,0,27.0,47.0,3.0,1.0,6.0,12.0,4.0,25.0,53.2,1.0,0.0,0.0,1.0,5.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,6.0,58.0,2255.0,382.0
NationalSecurityAgency/ghidra,GhidraDocs/GhidraClass/Debugger/style.css,0,0,0,130.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.3,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/SubClientCommand.java,0,0,0,49.0,81.0,5.0,1.0,17.0,5.0,1.0,16.0,19.8,1.0,3.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,127.0,47.0,174.0,1547.0,1089.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/field/SubDataFieldFactory.java,0,0,0,91.0,135.0,8.0,1.0,40.0,18.0,15.0,0.0,0.0,0.0,6.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,152.0,18.0,170.0,1486.0,1150.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/util/SubDataFieldLocation.java,0,0,0,70.0,132.0,9.0,1.0,36.0,20.0,13.0,0.0,0.0,0.0,18.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,0.0,131.0,0.0,2637.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubDirectMemoryVarGen.java,0,0,0,4.0,28.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,27.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slghpatexpress/SubExpression.java,0,0,0,27.0,52.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,1.0,3.6,1.0,10.0,1.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,68.0,17.0,85.0,1800.0,837.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/expression/SubExpression.java,0,0,0,15.0,47.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,0.0,46.0,0.0,2637.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/assembler/sleigh/expr/SubExpressionSolver.java,0,0,0,19.0,44.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,44.0,1.0,45.0,1098.0,1539.0
NationalSecurityAgency/ghidra,Ghidra/Features/PDB/src/main/java/ghidra/app/util/bin/format/pdb2/pdbreader/symbol/SubfieldDARMsSymbol.java,0,0,0,27.0,64.0,4.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,8.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,21.0,31.0,0.0,2119.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/SubFrameworkCommand.java,0,0,0,49.0,77.0,5.0,1.0,17.0,5.0,1.0,16.0,20.8,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,123.0,47.0,170.0,1547.0,1089.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/alloc/SubInLongHandler.java,0,0,0,41.0,67.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,6.8,4.0,40.0,3.3,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,0.0,66.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubInputVarGen.java,0,0,0,4.0,28.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,27.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/SubLibraryCommand.java,0,0,0,49.0,77.0,5.0,1.0,17.0,5.0,1.0,16.0,20.8,1.0,1.0,2.0,1.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,123.0,47.0,170.0,1547.0,1089.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubLocalOutVarGen.java,0,0,0,4.0,28.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,27.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubLocalVarGen.java,0,0,0,17.0,50.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,0.0,49.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/mem/SubMemoryBlock.java,0,0,0,76.0,257.0,21.0,1.0,24.0,16.0,3.0,0.0,0.0,0.0,91.0,54.5,3.0,25.0,1.1,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,305.0,49.0,354.0,2465.0,60.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubMemoryOutVarGen.java,0,0,0,4.0,28.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,27.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/var/SubMemoryVarGen.java,0,0,0,19.0,52.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,51.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Gui/src/main/java/ghidra/framework/options/SubOptions.java,0,0,0,328.0,418.0,69.0,1.0,99.0,78.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,18.0,7.0,25.0,496.0,796.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/op/SubPieceOpGen.java,0,0,0,46.0,83.0,1.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,14.0,23.3,2.0,10.0,0.7,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,275.0,193.0,468.0,345.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/block/SubroutineBlockModel.java,0,0,0,4.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,0.0,32.0,0.0,2637.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/block/SubroutineDestReferenceIterator.java,0,0,0,80.0,167.0,6.0,1.0,36.0,19.0,24.0,0.0,0.0,0.0,37.0,31.6,3.0,18.0,0.8,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,173.0,7.0,180.0,2255.0,382.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/plugin/match/SubroutineMatch.java,0,0,0,97.0,135.0,8.0,1.0,54.0,25.0,35.0,0.0,0.0,0.0,4.0,4.0,5.0,29.0,1.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,11.0,2029.0,497.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/plugin/match/SubroutineMatchSet.java,0,0,0,55.0,121.0,8.0,1.0,20.0,8.0,1.0,0.0,0.0,0.0,23.0,29.5,2.0,7.0,0.4,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,11.0,1385.0,1141.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/cmd/module/SubroutineModelCmd.java,0,0,0,164.0,244.0,7.0,1.0,88.0,26.0,34.0,74.0,30.3,3.0,30.0,15.5,3.0,20.0,0.4,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,253.0,10.0,263.0,1809.0,828.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/block/SubroutineSourceReferenceIterator.java,0,0,0,99.0,194.0,6.0,1.0,39.0,21.0,25.0,0.0,0.0,0.0,40.0,28.8,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,200.0,7.0,207.0,2255.0,382.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/gen/util/SubScope.java,0,0,0,5.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,13.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/ghidra_scripts/SubsToFuncsScript.java,0,0,0,42.0,66.0,1.0,1.0,19.0,7.0,12.0,0.0,0.0,0.0,4.0,8.7,3.0,32.0,2.5,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.0,4.0,73.0,497.0,2140.0
NationalSecurityAgency/ghidra,Ghidra/Features/PDB/src/main/java/ghidra/app/util/bin/format/pdb2/pdbreader/type/SubstringListMsType.java,0,0,0,33.0,73.0,4.0,1.0,13.0,7.0,4.0,0.0,0.0,0.0,11.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,13.0,24.0,0.0,2119.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/languages/sleigh/SubtableEntryVisitor.java,0,0,0,6.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,34.0,0.0,2637.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slghsymbol/SubtableSymbol.java,0,0,0,160.0,204.0,17.0,1.0,79.0,30.0,20.0,0.0,0.0,0.0,7.0,4.2,4.0,18.0,0.4,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,272.0,68.0,340.0,1800.0,837.0
NationalSecurityAgency/ghidra,Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/app/plugin/processors/sleigh/symbol/SubtableSymbol.java,0,0,0,59.0,100.0,9.0,1.0,19.0,11.0,2.0,0.0,0.0,0.0,8.0,11.9,1.0,5.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,147.0,48.0,195.0,2050.0,587.0
NationalSecurityAgency/ghidra,Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/plugin/SubToolContext.java,0,0,0,50.0,80.0,7.0,1.0,23.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,79.0,0.0,79.0,0.0,2637.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/SubUmbrellaCommand.java,0,0,0,49.0,77.0,5.0,1.0,17.0,5.0,1.0,16.0,20.8,1.0,1.0,2.0,1.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,123.0,47.0,170.0,1547.0,1089.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/alloc/SubVarHandler.java,0,0,0,61.0,140.0,13.0,1.0,9.0,10.0,1.0,0.0,0.0,0.0,27.0,30.7,5.0,45.0,2.5,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,139.0,0.0,139.0,0.0,182.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/target/visitors/SuccessorsRelativeVisitor.java,0,0,0,56.0,85.0,5.0,1.0,20.0,14.0,9.0,16.0,18.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,39.0,44.0,83.0,826.0,543.0
NationalSecurityAgency/ghidra,Ghidra/Features/Base/developer_scripts/SummarizeAnalyzers.java,0,0,0,109.0,150.0,6.0,2.0,55.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,51.0,1.6,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,150.0,1.0,151.0,251.0,2386.0
NationalSecurityAgency/ghidra,Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dump/pagedump/SummaryHeader.java,0,0,0,103.0,155.0,19.0,1.0,43.0,20.0,1.0,19.0,12.3,1.0,2.0,1.9,2.0,12.0,0.4,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,156.0,2.0,158.0,1084.0,382.0
NationalSecurityAgency/ghidra,Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/wizard/session/SummaryPanel.java,0,0,0,23.0,49.0,2.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,0.0,48.0,0.0,506.0
NationalSecurityAgency/ghidra,Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/wizard/session/SummaryStep.java,0,0,0,68.0,118.0,7.0,1.0,37.0,7.0,0.0,27.0,22.9,1.0,6.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,117.0,0.0,117.0,0.0,506.0
NationalSecurityAgency/ghidra,Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/wizard/add/SummaryStep.java,0,0,0,107.0,164.0,7.0,1.0,63.0,14.0,10.0,27.0,16.5,1.0,6.0,5.3,5.0,14.0,0.4,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.0,0.0,163.0,0.0,506.0
NationalSecurityAgency/ghidra,Ghidra/Processors/SuperH4/src/test.processors/java/ghidra/test/processors/SuperH4_BE_O0_EmulatorTest.java,0,0,0,19.0,42.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,0.0,41.0,0.0,2502.0
NationalSecurityAgency/ghidra,Ghidra/Processors/SuperH4/src/test.processors/java/ghidra/test/processors/SuperH4_BE_O3_EmulatorTest.java,0,0,0,19.0,42.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,0.0,41.0,0.0,2502.0
NationalSecurityAgency/ghidra,Ghidra/Processors/SuperH4/src/test.processors/java/ghidra/test/processors/SuperH4_O0_EmulatorTest.java,0,0,0,18.0,41.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,0.0,40.0,0.0,2502.0
NationalSecurityAgency/ghidra,Ghidra/Processors/SuperH4/src/test.processors/java/ghidra/test/processors/SuperH4_O3_EmulatorTest.java,0,0,0,18.0,41.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,0.0,40.0,0.0,2502.0
NationalSecurityAgency/ghidra,Ghidra/Processors/SuperH4/data/patterns/SuperH4_patterns.xml,0,0,0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Debug/ProposedUtils/src/main/java/utilities/util/SuppressableCallback.java,0,0,0,59.0,220.0,9.0,3.0,20.0,14.0,6.0,0.0,0.0,0.0,90.0,60.4,2.0,60.0,3.4,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,441.0,5.0,446.0,1698.0,308.0
NationalSecurityAgency/ghidra,Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/exec/SuspendedPcodeExecutionException.java,0,0,0,7.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1208.0
NationalSecurityAgency/ghidra,Ghidra/Debug/Debugger-agent-dbgeng/data/support/svrcx-dbgeng.py,0,0,0,39.0,70.0,2.0,0.0,37.0,7.0,10.0,28.0,40.0,2.0,13.0,25.0,3.0,10.0,0.9,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/data/extensions/x86_64/swift_stdcall.xml,0,0,0,112.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/data/extensions/aarch64/swift_stdcall.xml,0,0,0,156.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/data/extensions/x86_64/swift_thiscall.xml,0,0,0,114.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/data/extensions/aarch64/swift_thiscall.xml,0,0,0,158.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/src/main/java/ghidra/app/util/demangler/swift/nodes/SwiftAllocatorNode.java,0,0,0,64.0,86.0,1.0,1.0,36.0,14.0,11.0,18.0,20.9,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,12.0,0.0,28.0
NationalSecurityAgency/ghidra,Ghidra/Features/Swift/src/main/java/ghidra/app/util/demangler/swift/datatypes/SwiftArray.java,0,0,0,19.0,58.0,3.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,7.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0
