repository,file,commits,lines_added,lines_removed
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/condition/HeadersRequestCondition.java,29,135,97
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/resource/VersionResourceResolverTests.java,29,362,179
spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/sockjs/client/AbstractClientSockJsSession.java,29,533,172
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/config/annotation/WebMvcStompWebSocketEndpointRegistrationTests.java,29,348,189
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/messaging/WebSocketStompClientTests.java,29,622,177
spring-projects/spring-framework,spring-websocket/src/test/java/org/springframework/web/socket/sockjs/transport/handler/HttpSendingTransportHandlerTests.java,29,139,172
spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTemplate.java,29,576,1845
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/MultipartIntegrationTests.java,29,431,128
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/util/MetaAnnotationUtils.java,29,572,956
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/GzipResourceResolver.java,29,417,416
spring-projects/spring-framework,src/docs/asciidoc/core/core-resources.adoc,29,884,585
spring-projects/spring-framework,org.springframework.test/ivy.xml,29,84,84
spring-projects/spring-framework,org.springframework.context/template.mf,29,108,61
spring-projects/spring-framework,org.springframework.core/src/main/java/org/springframework/core/convert/support/MapToMapConverter.java,29,216,220
spring-projects/spring-framework,gradlew.bat,28,366,284
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/resource/CachingResourceResolver.java,28,267,77
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/SynthesizedMergedAnnotationInvocationHandler.java,28,504,229
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/annotation/MergedAnnotation.java,28,957,274
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/context/annotation/AnnotationBeanNameGeneratorTests.java,28,515,201
spring-projects/spring-framework,spring-aop/src/test/java/org/springframework/aop/aspectj/MethodInvocationProceedingJoinPointTests.java,28,179,210
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/HttpEntityTests.java,28,224,148
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/util/AutoPopulatingListTests.java,28,108,99
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/method/annotation/RequestParamMapMethodArgumentResolverTests.java,28,280,193
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/context/annotation/BeanMethodPolymorphismTests.java,28,461,165
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/config/PropertyPathFactoryBeanTests.java,28,127,107
spring-projects/spring-framework,spring-beans/src/test/java/org/springframework/beans/factory/config/ServiceLocatorFactoryBeanTests.java,28,161,189
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/scripting/support/ScriptFactoryPostProcessorTests.java,28,149,140
spring-projects/spring-framework,spring-expression/src/test/java/org/springframework/expression/spel/ExpressionLanguageScenarioTests.java,28,247,240
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/MediaTypeTests.java,28,418,601
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/converter/json/GsonHttpMessageConverterTests.java,28,579,216
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/method/ControllerAdviceBeanTests.java,28,605,211
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/multipart/support/RequestPartServletServerHttpRequestTests.java,28,173,102
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/context/support/ServletContextSupportTests.java,28,138,365
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestMethodArgumentResolverTests.java,28,266,143
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/resource/ResourceUrlEncodingFilterTests.java,28,385,190
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/support/FlashMapManagerTests.java,28,236,178
spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/DefaultResourceLoader.java,28,212,39
spring-projects/spring-framework,spring-core/src/test/java/org/springframework/core/codec/ResourceRegionEncoderTests.java,28,439,238
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/view/RequestContext.java,28,144,135
spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/core/GenericMessagingTemplate.java,28,315,183
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/DirectFieldAccessor.java,28,364,368
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/jmx/export/assembler/AbstractReflectiveMBeanInfoAssembler.java,28,162,123
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/ContextConfigurationAttributes.java,28,533,408
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/cache/caffeine/CaffeineCacheManager.java,28,541,120
spring-projects/spring-framework,spring-webflux/src/test/java/org/springframework/web/reactive/function/server/DefaultRenderingResponseTests.java,28,361,84
spring-projects/spring-framework,spring-jdbc/src/test/kotlin/org/springframework/jdbc/core/JdbcOperationsExtensionsTests.kt,28,551,325
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/cache/caffeine/CaffeineCache.java,28,316,76
spring-projects/spring-framework,spring-context-support/src/main/java/org/springframework/scheduling/quartz/MethodInvokingJobDetailFactoryBean.java,28,93,143
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/common/TemplateAwareExpressionParser.java,28,265,266
spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/EvalTag.java,28,149,89
spring-projects/spring-framework,spring-tx/src/test/java/org/springframework/transaction/interceptor/AbstractTransactionAspectTests.java,28,249,279
spring-projects/spring-framework,spring-webmvc/src/test/java/org/springframework/web/servlet/tags/form/RadioButtonTagTests.java,28,116,101
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/server/adapter/ForwardedHeaderTransformerTests.java,28,363,97
spring-projects/spring-framework,spring-websocket/spring-websocket.gradle,28,115,91
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/ProblemDetail.java,28,514,208
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/context/CacheAwareContextLoaderDelegate.java,28,329,145
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scripting/groovy/GroovyScriptFactory.java,28,188,107
spring-projects/spring-framework,spring-aop/src/main/java/org/springframework/aop/target/AbstractBeanFactoryBasedTargetSource.java,28,82,80
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/aot/BeanInstanceSupplier.java,28,347,391
spring-projects/spring-framework,spring-orm/src/test/java/org/springframework/orm/jpa/AbstractEntityManagerFactoryIntegrationTests.java,28,206,113
spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/config/PlaceholderConfigurerSupport.java,28,149,105
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ComponentScanAnnotationParser.java,28,169,194
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/context/annotation/ConditionEvaluator.java,28,505,271
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/format/annotation/DateTimeFormat.java,28,186,111
spring-projects/spring-framework,spring-context/src/main/java/org/springframework/scheduling/annotation/AsyncResult.java,28,177,123
spring-projects/spring-framework,spring-context/src/test/java/org/springframework/context/support/ClassPathXmlApplicationContextTests.java,28,229,221
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/OpMultiply.java,28,255,159
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/ast/OpPlus.java,28,446,278
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/standard/Tokenizer.java,28,587,505
spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectiveConstructorResolver.java,28,102,101
spring-projects/spring-framework,spring-jms/src/main/java/org/springframework/jms/listener/adapter/MessageListenerAdapter.java,28,86,426
spring-projects/spring-framework,spring-jms/src/test/java/org/springframework/jms/annotation/EnableJmsTests.java,28,520,125
spring-projects/spring-framework,spring-orm/src/main/java/org/springframework/orm/jpa/vendor/EclipseLinkJpaVendorAdapter.java,28,57,57
spring-projects/spring-framework,spring-test/src/main/java/org/springframework/test/web/servlet/result/JsonPathResultMatchers.java,28,367,221
spring-projects/spring-framework,spring-test/src/test/java/org/springframework/test/web/client/match/MockRestRequestMatchersTests.java,28,663,411
spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/annotation/SpringTransactionAnnotationParser.java,28,106,68
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/http/client/reactive/JettyClientHttpRequest.java,28,308,141
spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/client/RestClientResponseException.java,28,333,115
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/http/server/reactive/ChannelSendOperatorTests.java,28,247,148
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/context/request/ServletRequestAttributesTests.java,28,168,148
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/method/annotation/ModelFactoryTests.java,28,360,271
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/server/handler/ResponseStatusExceptionHandlerTests.java,28,153,202
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/server/session/DefaultWebSessionManagerTests.java,28,258,279
spring-projects/spring-framework,spring-web/src/test/java/org/springframework/web/server/session/InMemoryWebSessionStoreTests.java,28,337,198
spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/config/WebFluxConfigurer.java,28,201,183
